season,round,driver,constructor,q1,q2,q3
2018,3,Stroll,Williams,1:34.285,,
2018,3,Leclerc,Sauber,1:34.454,,
2018,3,Ericsson,Sauber,1:34.914,,
2018,7,Vettel,Ferrari,1:11.710,1:11.524,1:10.764
2018,7,Bottas,Mercedes,1:11.950,1:11.514,1:10.857
2018,7,Verstappen,Red Bull,1:12.008,1:11.472,1:10.937
2018,7,Hamilton,Mercedes,1:11.835,1:11.740,1:10.996
2018,7,Räikkönen,Ferrari,1:11.725,1:11.620,1:11.095
2018,7,Ricciardo,Red Bull,1:12.459,1:11.434,1:11.116
2018,7,Hülkenberg,Renault,1:12.795,1:11.916,1:11.973
2018,7,Ocon,Force India,1:12.577,1:12.141,1:12.084
2018,7,Sainz,Renault,1:12.689,1:12.097,1:12.168
2018,7,Pérez,Force India,1:12.702,1:12.395,1:12.671
2018,7,Magnussen,Haas F1 Team,1:12.680,1:12.606,
2018,7,Hartley,Toro Rosso,1:12.587,1:12.635,
2018,7,Leclerc,Sauber,1:12.945,1:12.661,
2018,7,Alonso,McLaren,1:12.979,1:12.856,
2018,7,Vandoorne,McLaren,1:12.998,1:12.865,
2018,7,Gasly,Toro Rosso,1:13.047,,
2018,7,Stroll,Williams,1:13.590,,
2018,7,Sirotkin,Williams,1:13.643,,
2018,7,Ericsson,Sauber,1:14.593,,
2018,7,Grosjean,Haas F1 Team,,,
2018,9,Bottas,Mercedes,1:04.175,1:03.756,1:03.130
2018,9,Hamilton,Mercedes,1:04.080,1:03.577,1:03.149
2018,9,Vettel,Ferrari,1:04.347,1:03.544,1:03.464
2018,9,Räikkönen,Ferrari,1:04.234,1:03.975,1:03.660
2018,9,Verstappen,Red Bull,1:04.273,1:04.001,1:03.840
2018,9,Grosjean,Haas F1 Team,1:04.242,1:04.059,1:03.892
2018,9,Ricciardo,Red Bull,1:04.723,1:04.403,1:03.996
2018,9,Magnussen,Haas F1 Team,1:04.460,1:04.291,1:04.051
2018,9,Sainz,Renault,1:04.948,1:04.561,1:04.725
2018,9,Hülkenberg,Renault,1:04.864,1:04.676,1:05.019
2018,9,Ocon,Force India,1:05.148,1:04.845,
2018,9,Gasly,Toro Rosso,1:05.011,1:04.874,
2018,9,Leclerc,Sauber,1:04.967,1:04.979,
2018,9,Alonso,McLaren,1:04.965,1:05.058,
2018,9,Stroll,Williams,1:05.264,1:05.286,
2018,9,Vandoorne,McLaren,1:05.271,,
2018,9,Pérez,Force India,1:05.279,,
2018,9,Sirotkin,Williams,1:05.322,,
2018,9,Hartley,Toro Rosso,1:05.366,,
2018,9,Ericsson,Sauber,1:05.479,,
2018,6,Ricciardo,Red Bull,1:12.013,1:11.278,1:10.810
2018,6,Vettel,Ferrari,1:12.415,1:11.518,1:11.039
2018,6,Hamilton,Mercedes,1:12.460,1:11.584,1:11.232
2018,6,Räikkönen,Ferrari,1:12.639,1:11.391,1:11.266
2018,6,Bottas,Mercedes,1:12.434,1:12.002,1:11.441
2018,6,Ocon,Force India,1:13.028,1:12.188,1:12.061
2018,6,Alonso,McLaren,1:12.657,1:12.269,1:12.110
2018,6,Sainz,Renault,1:12.950,1:12.286,1:12.130
2018,6,Pérez,Force India,1:12.848,1:12.194,1:12.154
2018,6,Gasly,Toro Rosso,1:12.941,1:12.313,1:12.221
2018,6,Hülkenberg,Renault,1:13.065,1:12.411,
2018,6,Vandoorne,McLaren,1:12.463,1:12.440,
2018,6,Sirotkin,Williams,1:12.706,1:12.521,
2018,6,Leclerc,Sauber,1:12.829,1:12.714,
2018,6,Grosjean,Haas F1 Team,1:12.930,1:12.728,
2018,6,Hartley,Toro Rosso,1:13.179,,
2018,6,Ericsson,Sauber,1:13.265,,
2018,6,Stroll,Williams,1:13.323,,
2018,6,Magnussen,Haas F1 Team,1:13.393,,
2018,6,Verstappen,Red Bull,,,
2018,8,Hamilton,Mercedes,1:31.271,1:30.645,1:30.029
2018,8,Bottas,Mercedes,1:31.776,1:31.227,1:30.147
2018,8,Vettel,Ferrari,1:31.820,1:30.751,1:30.400
2018,8,Verstappen,Red Bull,1:31.531,1:30.818,1:30.705
2018,8,Ricciardo,Red Bull,1:31.910,1:31.538,1:30.895
2018,8,Räikkönen,Ferrari,1:31.567,1:30.772,1:31.057
2018,8,Sainz,Renault,1:32.394,1:32.016,1:32.126
2018,8,Leclerc,Sauber,1:32.538,1:32.055,1:32.635
2018,8,Magnussen,Haas F1 Team,1:32.169,1:31.510,1:32.930
2018,8,Grosjean,Haas F1 Team,1:32.083,1:31.472,
2018,8,Ocon,Force India,1:32.786,1:32.075,
2018,8,Hülkenberg,Renault,1:32.949,1:32.115,
2018,8,Pérez,Force India,1:32.692,1:32.454,
2018,8,Gasly,Toro Rosso,1:32.447,1:32.460,
2018,8,Ericsson,Sauber,1:32.804,1:32.820,
2018,8,Alonso,McLaren,1:32.976,,
2018,8,Hartley,Toro Rosso,1:33.025,,
2018,8,Vandoorne,McLaren,1:33.162,,
2018,8,Sirotkin,Williams,1:33.636,,
2018,8,Stroll,Williams,1:33.729,,
2018,10,Hamilton,Mercedes,1:26.818,1:26.256,1:25.892
2018,10,Vettel,Ferrari,1:26.585,1:26.372,1:25.936
2018,10,Räikkönen,Ferrari,1:27.549,1:26.483,1:25.990
2018,10,Bottas,Mercedes,1:27.025,1:26.413,1:26.217
2018,10,Verstappen,Red Bull,1:27.309,1:27.013,1:26.602
2018,10,Ricciardo,Red Bull,1:27.979,1:27.369,1:27.099
2018,10,Magnussen,Haas F1 Team,1:28.143,1:27.730,1:27.244
2018,10,Grosjean,Haas F1 Team,1:28.086,1:27.522,1:27.455
2018,10,Leclerc,Sauber,1:27.962,1:27.790,1:27.879
2018,10,Ocon,Force India,1:28.279,1:27.843,1:28.194
2018,10,Hülkenberg,Renault,1:28.017,1:27.901,
2018,10,Pérez,Force India,1:28.210,1:27.928,
2018,10,Alonso,McLaren,1:28.187,1:28.139,
2018,10,Gasly,Toro Rosso,1:28.399,1:28.343,
2018,10,Ericsson,Sauber,1:28.249,1:28.391,
2018,10,Sainz,Renault,1:28.456,,
2018,10,Vandoorne,McLaren,1:29.096,,
2018,10,Sirotkin,Williams,1:29.252,,
2018,10,Stroll,Williams,,,
2018,10,Hartley,Toro Rosso,,,
2018,12,Hamilton,Mercedes,1:17.419,1:31.242,1:35.658
2018,12,Bottas,Mercedes,1:17.123,1:32.081,1:35.918
2018,12,Räikkönen,Ferrari,1:17.526,1:32.762,1:36.186
2018,12,Vettel,Ferrari,1:16.666,1:28.636,1:36.210
2018,12,Sainz,Renault,1:17.829,1:30.771,1:36.743
2018,12,Gasly,Toro Rosso,1:18.577,1:31.286,1:37.591
2018,12,Verstappen,Red Bull,1:16.940,1:31.178,1:38.032
2018,12,Hartley,Toro Rosso,1:18.429,1:32.590,1:38.128
2018,12,Magnussen,Haas F1 Team,1:18.314,1:32.968,1:39.858
2018,12,Grosjean,Haas F1 Team,1:17.901,1:33.650,1:40.593
2018,12,Alonso,McLaren,1:18.208,1:35.214,
2018,12,Ricciardo,Red Bull,1:18.540,1:36.442,
2018,12,Hülkenberg,Renault,1:17.905,1:36.506,
2018,12,Ericsson,Sauber,1:18.641,1:37.075,
2018,12,Stroll,Williams,1:18.560,,
2018,12,Vandoorne,McLaren,1:18.782,,
2018,12,Leclerc,Sauber,1:18.817,,
2018,12,Ocon,Force India,1:19.142,,
2018,12,Pérez,Force India,1:19.200,,
2018,12,Sirotkin,Williams,1:19.301,,
2018,13,Hamilton,Mercedes,1:42.977,1:41.553,1:58.179
2018,13,Vettel,Ferrari,1:43.035,1:41.501,1:58.905
2018,13,Ocon,Force India,1:44.003,1:43.302,2:01.851
2018,13,Pérez,Force India,1:44.004,1:43.014,2:01.894
2018,13,Grosjean,Haas F1 Team,1:43.597,1:43.042,2:02.122
2018,13,Räikkönen,Ferrari,1:42.585,1:41.533,2:02.671
2018,13,Verstappen,Red Bull,1:43.199,1:42.554,2:02.769
2018,13,Ricciardo,Red Bull,1:43.604,1:43.126,2:02.939
2018,13,Magnussen,Haas F1 Team,1:43.834,1:43.320,2:04.933
2018,13,Bottas,Mercedes,1:42.805,1:42.191,
2018,13,Gasly,Toro Rosso,1:44.221,1:43.844,
2018,13,Hartley,Toro Rosso,1:44.153,1:43.865,
2018,13,Leclerc,Sauber,1:43.654,1:44.062,
2018,13,Ericsson,Sauber,1:43.846,1:44.301,
2018,13,Hülkenberg,Renault,1:44.145,,
2018,13,Sainz,Renault,1:44.489,,
2018,13,Alonso,McLaren,1:44.917,,
2018,13,Sirotkin,Williams,1:44.998,,
2018,13,Stroll,Williams,1:45.134,,
2018,13,Vandoorne,McLaren,1:45.307,,
2018,11,Vettel,Ferrari,1:12.538,1:12.505,1:11.212
2018,11,Bottas,Mercedes,1:12.962,1:12.152,1:11.416
2018,11,Räikkönen,Ferrari,1:12.505,1:12.336,1:11.547
2018,11,Verstappen,Red Bull,1:13.127,1:12.188,1:11.822
2018,11,Magnussen,Haas F1 Team,1:13.105,1:12.523,1:12.200
2018,11,Grosjean,Haas F1 Team,1:12.986,1:12.722,1:12.544
2018,11,Hülkenberg,Renault,1:13.479,1:12.946,1:12.560
2018,11,Sainz,Renault,1:13.324,1:13.032,1:12.692
2018,11,Leclerc,Sauber,1:13.077,1:12.995,1:12.717
2018,11,Pérez,Force India,1:13.427,1:13.072,1:12.774
2018,11,Alonso,McLaren,1:13.614,1:13.657,
2018,11,Sirotkin,Williams,1:13.708,1:13.702,
2018,11,Ericsson,Sauber,1:13.562,1:13.736,
2018,11,Hamilton,Mercedes,1:13.012,,
2018,11,Ricciardo,Red Bull,1:13.318,,
2018,11,Ocon,Force India,1:13.720,,
2018,11,Gasly,Toro Rosso,1:13.749,,
2018,11,Hartley,Toro Rosso,1:14.045,,
2018,11,Stroll,Williams,1:14.206,,
2018,11,Vandoorne,McLaren,1:14.401,,
2018,14,Räikkönen,Ferrari,1:20.722,1:19.846,1:19.119
2018,14,Vettel,Ferrari,1:20.542,1:19.629,1:19.280
2018,14,Hamilton,Mercedes,1:20.810,1:19.798,1:19.294
2018,14,Bottas,Mercedes,1:21.381,1:20.427,1:19.656
2018,14,Verstappen,Red Bull,1:21.381,1:20.333,1:20.615
2018,14,Grosjean,Haas F1 Team,1:21.887,1:21.239,1:20.936
2018,14,Sainz,Renault,1:21.732,1:21.552,1:21.041
2018,14,Ocon,Force India,1:21.570,1:21.315,1:21.099
2018,14,Gasly,Toro Rosso,1:21.834,1:21.667,1:21.350
2018,14,Stroll,Williams,1:21.838,1:21.494,1:21.627
2018,14,Magnussen,Haas F1 Team,1:21.783,1:21.669,
2018,14,Sirotkin,Williams,1:21.813,1:21.732,
2018,14,Alonso,McLaren,1:21.850,1:22.568,
2018,14,Hülkenberg,Renault,1:21.801,,
2018,14,Ricciardo,Red Bull,1:21.280,,
2018,14,Pérez,Force India,1:21.888,,
2018,14,Leclerc,Sauber,1:21.889,,
2018,14,Hartley,Toro Rosso,1:21.934,,
2018,14,Ericsson,Sauber,1:22.048,,
2018,14,Vandoorne,McLaren,1:22.085,,
2018,15,Hamilton,Mercedes,1:39.403,1:37.344,1:36.015
2018,15,Verstappen,Red Bull,1:38.751,1:37.214,1:36.334
2018,15,Vettel,Ferrari,1:38.218,1:37.876,1:36.628
2018,15,Bottas,Mercedes,1:39.291,1:37.254,1:36.702
2018,15,Räikkönen,Ferrari,1:38.534,1:37.194,1:36.794
2018,15,Ricciardo,Red Bull,1:38.153,1:37.406,1:36.996
2018,15,Pérez,Force India,1:38.814,1:38.342,1:37.985
2018,15,Grosjean,Haas F1 Team,1:38.685,1:38.367,1:38.320
2018,15,Ocon,Force India,1:38.912,1:38.534,1:38.365
2018,15,Hülkenberg,Renault,1:38.932,1:38.450,1:38.588
2018,15,Alonso,McLaren,1:39.022,1:38.641,
2018,15,Sainz,Renault,1:39.103,1:38.716,
2018,15,Leclerc,Sauber,1:39.206,1:38.747,
2018,15,Ericsson,Sauber,1:39.366,1:39.453,
2018,15,Gasly,Toro Rosso,1:39.614,1:39.691,
2018,15,Magnussen,Haas F1 Team,1:39.644,,
2018,15,Hartley,Toro Rosso,1:39.809,,
2018,15,Vandoorne,McLaren,1:39.864,,
2018,15,Sirotkin,Williams,1:41.263,,
2018,15,Stroll,Williams,1:41.334,,
2018,17,Hamilton,Mercedes,1:28.702,1:28.017,1:27.760
2018,17,Bottas,Mercedes,1:29.297,1:27.987,1:28.059
2018,17,Verstappen,Red Bull,1:29.480,1:28.849,1:29.057
2018,17,Räikkönen,Ferrari,1:29.631,1:28.595,1:29.521
2018,17,Grosjean,Haas F1 Team,1:29.724,1:29.678,1:29.761
2018,17,Hartley,Toro Rosso,1:30.248,1:29.848,1:30.023
2018,17,Gasly,Toro Rosso,1:30.137,1:29.810,1:30.093
2018,17,Ocon,Force India,1:29.899,1:29.538,1:30.126
2018,17,Vettel,Ferrari,1:29.049,1:28.279,1:32.192
2018,17,Pérez,Force India,1:30.247,1:29.567,1:37.229
2018,17,Leclerc,Sauber,1:29.706,1:29.864,
2018,17,Magnussen,Haas F1 Team,1:30.219,1:30.226,
2018,17,Sainz,Renault,1:30.236,1:30.490,
2018,17,Stroll,Williams,1:30.317,1:30.714,
2018,17,Ricciardo,Red Bull,1:29.806,,
2018,17,Hülkenberg,Renault,1:30.361,,
2018,17,Sirotkin,Williams,1:30.372,,
2018,17,Alonso,McLaren,1:30.573,,
2018,17,Vandoorne,McLaren,1:31.041,,
2018,17,Ericsson,Sauber,1:31.213,,
2018,18,Hamilton,Mercedes,1:34.130,1:33.480,1:32.237
2018,18,Vettel,Ferrari,1:34.569,1:33.079,1:32.298
2018,18,Räikkönen,Ferrari,1:34.703,1:32.884,1:32.307
2018,18,Bottas,Mercedes,1:34.518,1:33.702,1:32.616
2018,18,Ricciardo,Red Bull,1:34.755,1:34.185,1:33.494
2018,18,Ocon,Force India,1:34.876,1:34.522,1:34.145
2018,18,Hülkenberg,Renault,1:34.932,1:34.564,1:34.215
2018,18,Grosjean,Haas F1 Team,1:34.892,1:34.419,1:34.250
2018,18,Leclerc,Sauber,1:35.069,1:34.255,1:34.420
2018,18,Pérez,Force India,1:35.193,1:34.525,1:34.594
2018,18,Sainz,Renault,1:34.891,1:34.566,
2018,18,Magnussen,Haas F1 Team,1:34.972,1:34.732,
2018,18,Gasly,Toro Rosso,1:34.850,,
2018,18,Hartley,Toro Rosso,1:35.206,,
2018,18,Verstappen,Red Bull,1:34.766,,
2018,18,Alonso,McLaren,1:35.294,,
2018,18,Sirotkin,Williams,1:35.362,,
2018,18,Stroll,Williams,1:35.480,,
2018,18,Ericsson,Sauber,1:35.536,,
2018,18,Vandoorne,McLaren,1:35.735,,
2018,16,Bottas,Mercedes,1:32.964,1:32.744,1:31.387
2018,16,Hamilton,Mercedes,1:32.410,1:32.595,1:31.532
2018,16,Vettel,Ferrari,1:33.476,1:33.045,1:31.943
2018,16,Räikkönen,Ferrari,1:33.341,1:33.065,1:32.237
2018,16,Magnussen,Haas F1 Team,1:34.078,1:33.747,1:33.181
2018,16,Ocon,Force India,1:34.290,1:33.596,1:33.413
2018,16,Leclerc,Sauber,1:33.924,1:33.488,1:33.419
2018,16,Pérez,Force India,1:34.084,1:33.923,1:33.563
2018,16,Grosjean,Haas F1 Team,1:34.022,1:33.517,1:33.704
2018,16,Ericsson,Sauber,1:34.170,1:33.995,1:35.196
2018,16,Verstappen,Red Bull,1:33.048,,
2018,16,Ricciardo,Red Bull,1:33.247,,
2018,16,Gasly,Toro Rosso,1:34.383,,
2018,16,Sainz,Renault,1:34.626,,
2018,16,Hülkenberg,Renault,1:34.655,,
2018,16,Hartley,Toro Rosso,1:35.037,,
2018,16,Alonso,McLaren,1:35.504,,
2018,16,Sirotkin,Williams,1:35.612,,
2018,16,Vandoorne,McLaren,1:35.977,,
2018,16,Stroll,Williams,1:36.437,,
2018,19,Ricciardo,Red Bull,1:15.866,1:15.845,1:14.759
2018,19,Verstappen,Red Bull,1:15.756,1:15.640,1:14.785
2018,19,Hamilton,Mercedes,1:15.673,1:15.644,1:14.894
2018,19,Vettel,Ferrari,1:16.089,1:15.715,1:14.970
2018,19,Bottas,Mercedes,1:15.580,1:15.923,1:15.160
2018,19,Räikkönen,Ferrari,1:16.446,1:15.996,1:15.330
2018,19,Hülkenberg,Renault,1:16.498,1:16.126,1:15.827
2018,19,Sainz,Renault,1:16.813,1:16.188,1:16.084
2018,19,Leclerc,Sauber,1:16.862,1:16.320,1:16.189
2018,19,Ericsson,Sauber,1:16.701,1:16.633,1:16.513
2018,19,Ocon,Force India,1:16.252,1:16.844,
2018,19,Alonso,McLaren,1:16.857,1:16.871,
2018,19,Pérez,Force India,1:16.242,1:17.167,
2018,19,Hartley,Toro Rosso,1:16.682,1:17.184,
2018,19,Gasly,Toro Rosso,1:16.828,,
2018,19,Grosjean,Haas F1 Team,1:16.911,,
2018,19,Vandoorne,McLaren,1:16.966,,
2018,19,Magnussen,Haas F1 Team,1:17.599,,
2018,19,Stroll,Williams,1:17.689,,
2018,19,Sirotkin,Williams,1:17.886,,
2019,1,Hamilton,Mercedes,1:22.043,1:21.014,1:20.486
2019,1,Bottas,Mercedes,1:22.367,1:21.193,1:20.598
2019,1,Vettel,Ferrari,1:22.885,1:21.912,1:21.190
2019,1,Verstappen,Red Bull,1:22.876,1:21.678,1:21.320
2019,1,Leclerc,Ferrari,1:22.017,1:21.739,1:21.442
2019,1,Grosjean,Haas F1 Team,1:22.959,1:21.870,1:21.826
2019,1,Magnussen,Haas F1 Team,1:22.519,1:22.221,1:22.099
2019,1,Norris,McLaren,1:22.702,1:22.423,1:22.304
2019,1,Räikkönen,Alfa Romeo,1:22.966,1:22.349,1:22.314
2019,1,Pérez,Racing Point,1:22.908,1:22.532,1:22.781
2019,1,Hülkenberg,Renault,1:22.540,1:22.562,
2019,1,Ricciardo,Renault,1:22.921,1:22.570,
2019,1,Albon,Toro Rosso,1:22.757,1:22.636,
2019,1,Giovinazzi,Alfa Romeo,1:22.431,1:22.714,
2019,1,Kvyat,Toro Rosso,1:22.511,1:22.774,
2019,1,Stroll,Racing Point,1:23.017,,
2019,1,Gasly,Red Bull,1:23.020,,
2019,1,Sainz,McLaren,1:23.084,,
2019,1,Russell,Williams,1:24.360,,
2019,1,Kubica,Williams,1:26.067,,
2018,20,Hamilton,Mercedes,1:08.464,1:07.795,1:07.281
2018,20,Vettel,Ferrari,1:08.452,1:07.776,1:07.374
2018,20,Bottas,Mercedes,1:08.492,1:07.727,1:07.441
2018,20,Räikkönen,Ferrari,1:08.452,1:08.028,1:07.456
2018,20,Verstappen,Red Bull,1:08.205,1:08.017,1:07.778
2018,20,Ricciardo,Red Bull,1:08.544,1:08.055,1:07.780
2018,20,Ericsson,Sauber,1:08.754,1:08.579,1:08.296
2018,20,Leclerc,Sauber,1:08.667,1:08.335,1:08.492
2018,20,Grosjean,Haas F1 Team,1:08.735,1:08.239,1:08.517
2018,20,Gasly,Toro Rosso,1:09.046,1:08.616,1:09.029
2018,20,Magnussen,Haas F1 Team,1:08.474,1:08.659,
2018,20,Pérez,Force India,1:09.217,1:08.741,
2018,20,Ocon,Force India,1:09.264,1:08.770,
2018,20,Hülkenberg,Renault,1:09.009,1:08.834,
2018,20,Sirotkin,Williams,1:09.259,1:10.381,
2018,20,Sainz,Renault,1:09.269,,
2018,20,Hartley,Toro Rosso,1:09.280,,
2018,20,Alonso,McLaren,1:09.402,,
2018,20,Stroll,Williams,1:09.441,,
2018,20,Vandoorne,McLaren,1:09.601,,
2018,21,Hamilton,Mercedes,1:36.828,1:35.693,1:34.794
2018,21,Bottas,Mercedes,1:36.789,1:36.392,1:34.956
2018,21,Vettel,Ferrari,1:36.775,1:36.345,1:35.125
2018,21,Räikkönen,Ferrari,1:37.010,1:36.735,1:35.365
2018,21,Ricciardo,Red Bull,1:37.117,1:36.964,1:35.401
2018,21,Verstappen,Red Bull,1:37.195,1:36.144,1:35.589
2018,21,Grosjean,Haas F1 Team,1:37.575,1:36.732,1:36.192
2018,21,Leclerc,Sauber,1:37.124,1:36.580,1:36.237
2018,21,Ocon,Force India,1:36.936,1:36.814,1:36.540
2018,21,Hülkenberg,Renault,1:37.569,1:36.630,1:36.542
2018,21,Sainz,Renault,1:37.757,1:36.982,
2018,21,Ericsson,Sauber,1:37.619,1:37.132,
2018,21,Magnussen,Haas F1 Team,1:37.934,1:37.309,
2018,21,Pérez,Force India,1:37.255,1:37.541,
2018,21,Alonso,McLaren,1:37.890,1:37.743,
2018,21,Hartley,Toro Rosso,1:37.994,,
2018,21,Gasly,Toro Rosso,1:38.166,,
2018,21,Vandoorne,McLaren,1:38.577,,
2018,21,Sirotkin,Williams,1:38.635,,
2018,21,Stroll,Williams,1:38.682,,
2019,2,Leclerc,Ferrari,1:28.495,1:28.046,1:27.866
2019,2,Vettel,Ferrari,1:28.733,1:28.356,1:28.160
2019,2,Hamilton,Mercedes,1:29.262,1:28.578,1:28.190
2019,2,Bottas,Mercedes,1:29.498,1:28.830,1:28.256
2019,2,Verstappen,Red Bull,1:29.579,1:29.109,1:28.752
2019,2,Magnussen,Haas F1 Team,1:29.532,1:29.017,1:28.757
2019,2,Sainz,McLaren,1:29.528,1:29.055,1:28.813
2019,2,Grosjean,Haas F1 Team,1:29.688,1:29.249,1:29.015
2019,2,Räikkönen,Alfa Romeo,1:29.959,1:29.471,1:29.022
2019,2,Norris,McLaren,1:29.381,1:29.258,1:29.043
2019,2,Ricciardo,Renault,1:29.859,1:29.488,
2019,2,Albon,Toro Rosso,1:29.514,1:29.513,
2019,2,Gasly,Red Bull,1:29.900,1:29.526,
2019,2,Pérez,Racing Point,1:29.893,1:29.756,
2019,2,Kvyat,Toro Rosso,1:29.876,1:29.854,
2019,2,Giovinazzi,Alfa Romeo,1:30.026,,
2019,2,Hülkenberg,Renault,1:30.034,,
2019,2,Stroll,Racing Point,1:30.217,,
2019,2,Russell,Williams,1:31.759,,
2019,2,Kubica,Williams,1:31.799,,
2019,3,Bottas,Mercedes,1:32.658,1:31.728,1:31.547
2019,3,Hamilton,Mercedes,1:33.115,1:31.637,1:31.570
2019,3,Vettel,Ferrari,1:33.557,1:32.232,1:31.848
2019,3,Leclerc,Ferrari,1:32.712,1:32.324,1:31.865
2019,3,Verstappen,Red Bull,1:33.274,1:32.369,1:32.089
2019,3,Gasly,Red Bull,1:33.863,1:32.948,1:32.930
2019,3,Ricciardo,Renault,1:33.709,1:33.214,1:32.958
2019,3,Hülkenberg,Renault,1:33.644,1:33.968,1:32.962
2019,3,Magnussen,Haas F1 Team,1:34.036,1:33.150,
2019,3,Grosjean,Haas F1 Team,1:33.752,1:33.156,
2019,3,Kvyat,Toro Rosso,1:33.783,1:33.236,
2019,3,Pérez,Racing Point,1:34.026,1:33.299,
2019,3,Räikkönen,Alfa Romeo,1:34.125,1:33.419,
2019,3,Sainz,McLaren,1:33.686,1:33.523,
2019,3,Norris,McLaren,1:34.148,1:33.967,
2019,3,Stroll,Racing Point,1:34.292,,
2019,3,Russell,Williams,1:35.253,,
2019,3,Kubica,Williams,1:35.281,,
2019,4,Bottas,Mercedes,1:42.026,1:41.500,1:40.495
2019,4,Hamilton,Mercedes,1:41.614,1:41.580,1:40.554
2019,4,Vettel,Ferrari,1:42.042,1:41.889,1:40.797
2019,4,Verstappen,Red Bull,1:41.727,1:41.388,1:41.069
2019,4,Pérez,Racing Point,1:42.249,1:41.870,1:41.593
2019,4,Kvyat,Toro Rosso,1:42.324,1:42.221,1:41.681
2019,4,Norris,McLaren,1:42.371,1:42.084,1:41.886
2019,4,Giovinazzi,Alfa Romeo,1:42.140,1:42.381,1:42.424
2019,4,Leclerc,Ferrari,1:41.426,1:41.995,
2019,4,Sainz,McLaren,1:41.936,1:42.398,
2019,4,Ricciardo,Renault,1:42.486,1:42.477,
2019,4,Albon,Toro Rosso,1:42.154,1:42.494,
2019,4,Magnussen,Haas F1 Team,1:42.382,1:42.699,
2019,4,Stroll,Racing Point,1:42.630,,
2019,4,Grosjean,Haas F1 Team,1:43.407,,
2019,4,Hülkenberg,Renault,1:43.427,,
2019,4,Russell,Williams,1:45.062,,
2019,4,Kubica,Williams,1:45.455,,
2019,4,Räikkönen,Alfa Romeo,,,
2019,4,Gasly,Red Bull,,,
2019,5,Bottas,Mercedes,1:16.979,1:15.924,1:15.406
2019,5,Hamilton,Mercedes,1:17.292,1:16.038,1:16.040
2019,5,Vettel,Ferrari,1:17.425,1:16.667,1:16.272
2019,5,Verstappen,Red Bull,1:17.244,1:16.726,1:16.357
2019,5,Leclerc,Ferrari,1:17.388,1:16.714,1:16.588
2019,5,Gasly,Red Bull,1:17.862,1:16.932,1:16.708
2019,5,Grosjean,Haas F1 Team,1:18.042,1:17.066,1:16.911
2019,5,Magnussen,Haas F1 Team,1:17.669,1:17.272,1:16.922
2019,5,Kvyat,Toro Rosso,1:17.914,1:17.243,1:17.573
2019,5,Ricciardo,Renault,1:18.385,1:17.299,1:18.106
2019,5,Norris,McLaren,1:17.611,1:17.338,
2019,5,Albon,Toro Rosso,1:17.796,1:17.445,
2019,5,Sainz,McLaren,1:17.760,1:17.599,
2019,5,Räikkönen,Alfa Romeo,1:18.132,1:17.788,
2019,5,Pérez,Racing Point,1:18.286,1:17.886,
2019,5,Hülkenberg,Renault,1:18.404,,
2019,5,Stroll,Racing Point,1:18.471,,
2019,5,Giovinazzi,Alfa Romeo,1:18.664,,
2019,5,Russell,Williams,1:19.072,,
2019,5,Kubica,Williams,1:20.254,,
2019,6,Hamilton,Mercedes,1:11.542,1:10.835,1:10.166
2019,6,Bottas,Mercedes,1:11.562,1:10.701,1:10.252
2019,6,Verstappen,Red Bull,1:11.597,1:10.618,1:10.641
2019,6,Vettel,Ferrari,1:11.434,1:11.227,1:10.947
2019,6,Gasly,Red Bull,1:11.740,1:11.457,1:11.041
2019,6,Magnussen,Haas F1 Team,1:11.865,1:11.363,1:11.109
2019,6,Ricciardo,Renault,1:11.767,1:11.543,1:11.218
2019,6,Kvyat,Toro Rosso,1:11.602,1:11.412,1:11.271
2019,6,Sainz,McLaren,1:11.872,1:11.608,1:11.417
2019,6,Albon,Toro Rosso,1:12.007,1:11.429,1:11.653
2019,6,Hülkenberg,Renault,1:12.097,1:11.670,
2019,6,Norris,McLaren,1:11.845,1:11.724,
2019,6,Grosjean,Haas F1 Team,1:11.837,1:12.027,
2019,6,Räikkönen,Alfa Romeo,1:11.993,1:12.115,
2019,6,Giovinazzi,Alfa Romeo,1:11.976,1:12.185,
2019,6,Leclerc,Ferrari,1:12.149,,
2019,6,Pérez,Racing Point,1:12.233,,
2019,6,Stroll,Racing Point,1:12.846,,
2019,6,Russell,Williams,1:13.477,,
2019,6,Kubica,Williams,1:13.751,,
2019,8,Hamilton,Mercedes,1:30.609,1:29.520,1:28.319
2019,8,Bottas,Mercedes,1:30.550,1:29.437,1:28.605
2019,8,Leclerc,Ferrari,1:30.647,1:29.699,1:28.965
2019,8,Verstappen,Red Bull,1:31.327,1:30.099,1:29.409
2019,8,Norris,McLaren,1:30.989,1:30.019,1:29.418
2019,8,Sainz,McLaren,1:31.073,1:30.319,1:29.522
2019,8,Vettel,Ferrari,1:31.075,1:29.506,1:29.799
2019,8,Ricciardo,Renault,1:30.954,1:30.369,1:29.918
2019,8,Gasly,Red Bull,1:31.152,1:30.421,1:30.184
2019,8,Giovinazzi,Alfa Romeo,1:31.180,1:30.408,1:33.420
2019,8,Albon,Toro Rosso,1:31.445,1:30.461,
2019,8,Räikkönen,Alfa Romeo,1:30.972,1:30.533,
2019,8,Hülkenberg,Renault,1:30.865,1:30.544,
2019,8,Pérez,Racing Point,1:30.964,1:30.738,
2019,8,Magnussen,Haas F1 Team,1:31.166,1:31.440,
