season,round,driver,constructor,position,points
2021,7,Pérez,Red Bull,3,15
2021,7,Bottas,Mercedes,4,12
2021,7,Norris,McLaren,5,10
2021,7,Ricciardo,McLaren,6,8
2021,7,Gasly,AlphaTauri,7,6
2021,7,Alonso,Alpine F1 Team,8,4
2021,7,Vettel,Aston Martin,9,2
2021,7,Stroll,Aston Martin,10,1
2021,7,Sainz,Ferrari,11,0
2021,7,Russell,Williams,12,0
2021,7,Tsunoda,AlphaTauri,13,0
2021,7,Ocon,Alpine F1 Team,14,0
2021,7,Giovinazzi,Alfa Romeo,15,0
2021,7,Leclerc,Ferrari,16,0
2021,7,Räikkönen,Alfa Romeo,17,0
2021,7,Latifi,Williams,18,0
2021,7,Schumacher,Haas F1 Team,19,0
2021,7,Mazepin,Haas F1 Team,20,0
2021,8,Verstappen,Red Bull,1,25
2021,8,Hamilton,Mercedes,2,19
2021,8,Bottas,Mercedes,3,15
2021,8,Pérez,Red Bull,4,12
2021,8,Norris,McLaren,5,10
2021,8,Sainz,Ferrari,6,8
2021,8,Leclerc,Ferrari,7,6
2021,8,Stroll,Aston Martin,8,4
2021,8,Alonso,Alpine F1 Team,9,2
2021,8,Tsunoda,AlphaTauri,10,1
2021,8,Räikkönen,Alfa Romeo,11,0
2021,8,Vettel,Aston Martin,12,0
2021,8,Ricciardo,McLaren,13,0
2021,8,Ocon,Alpine F1 Team,14,0
2021,8,Giovinazzi,Alfa Romeo,15,0
2021,8,Schumacher,Haas F1 Team,16,0
2021,8,Latifi,Williams,17,0
2021,8,Mazepin,Haas F1 Team,18,0
2021,8,Russell,Williams,19,0
2021,8,Gasly,AlphaTauri,20,0
2021,9,Verstappen,Red Bull,1,26
2021,9,Bottas,Mercedes,2,18
2021,9,Norris,McLaren,3,15
2021,9,Hamilton,Mercedes,4,12
2021,9,Sainz,Ferrari,5,10
2021,9,Pérez,Red Bull,6,8
2021,9,Ricciardo,McLaren,7,6
2021,9,Leclerc,Ferrari,8,4
2021,9,Gasly,AlphaTauri,9,2
2021,9,Alonso,Alpine F1 Team,10,1
2021,9,Russell,Williams,11,0
2021,9,Tsunoda,AlphaTauri,12,0
2021,9,Stroll,Aston Martin,13,0
2021,9,Giovinazzi,Alfa Romeo,14,0
2021,9,Räikkönen,Alfa Romeo,15,0
2021,9,Latifi,Williams,16,0
2021,9,Vettel,Aston Martin,17,0
2021,9,Schumacher,Haas F1 Team,18,0
2021,9,Mazepin,Haas F1 Team,19,0
2021,9,Ocon,Alpine F1 Team,20,0
2021,11,Ocon,Alpine F1 Team,1,25
2021,11,Hamilton,Mercedes,2,18
2021,11,Sainz,Ferrari,3,15
2021,11,Alonso,Alpine F1 Team,4,12
2021,11,Gasly,AlphaTauri,5,11
2021,11,Tsunoda,AlphaTauri,6,8
2021,11,Latifi,Williams,7,6
2021,11,Russell,Williams,8,4
2021,11,Verstappen,Red Bull,9,2
2021,11,Räikkönen,Alfa Romeo,10,1
2021,11,Ricciardo,McLaren,11,0
2021,11,Schumacher,Haas F1 Team,12,0
2021,11,Giovinazzi,Alfa Romeo,13,0
2021,11,Mazepin,Haas F1 Team,14,0
2021,11,Norris,McLaren,15,0
2021,11,Bottas,Mercedes,16,0
2021,11,Pérez,Red Bull,17,0
2021,11,Leclerc,Ferrari,18,0
2021,11,Stroll,Aston Martin,19,0
2021,11,Vettel,Aston Martin,20,0
2021,10,Hamilton,Mercedes,1,25
2021,10,Leclerc,Ferrari,2,18
2021,10,Bottas,Mercedes,3,15
2021,10,Norris,McLaren,4,12
2021,10,Ricciardo,McLaren,5,10
2021,10,Sainz,Ferrari,6,8
2021,10,Alonso,Alpine F1 Team,7,6
2021,10,Stroll,Aston Martin,8,4
2021,10,Ocon,Alpine F1 Team,9,2
2021,10,Tsunoda,AlphaTauri,10,1
2021,10,Gasly,AlphaTauri,11,0
2021,10,Russell,Williams,12,0
2021,10,Giovinazzi,Alfa Romeo,13,0
2021,10,Latifi,Williams,14,0
2021,10,Räikkönen,Alfa Romeo,15,0
2021,10,Pérez,Red Bull,16,0
2021,10,Mazepin,Haas F1 Team,17,0
2021,10,Schumacher,Haas F1 Team,18,0
2021,10,Vettel,Aston Martin,19,0
2021,10,Verstappen,Red Bull,20,0
2021,12,Verstappen,Red Bull,1,12.5
2021,12,Russell,Williams,2,9
2021,12,Hamilton,Mercedes,3,7.5
2021,12,Ricciardo,McLaren,4,6
2021,12,Vettel,Aston Martin,5,5
2021,12,Gasly,AlphaTauri,6,4
2021,12,Ocon,Alpine F1 Team,7,3
2021,12,Leclerc,Ferrari,8,2
2021,12,Latifi,Williams,9,1
2021,12,Sainz,Ferrari,10,0.5
2021,12,Alonso,Alpine F1 Team,11,0
2021,12,Bottas,Mercedes,12,0
2021,12,Giovinazzi,Alfa Romeo,13,0
2021,12,Norris,McLaren,14,0
2021,12,Tsunoda,AlphaTauri,15,0
2021,12,Schumacher,Haas F1 Team,16,0
2021,12,Mazepin,Haas F1 Team,17,0
2021,12,Räikkönen,Alfa Romeo,18,0
2021,12,Pérez,Red Bull,19,0
2021,12,Stroll,Aston Martin,20,0
2021,13,Verstappen,Red Bull,1,25
2021,13,Hamilton,Mercedes,2,19
2021,13,Bottas,Mercedes,3,15
2021,13,Gasly,AlphaTauri,4,12
2021,13,Leclerc,Ferrari,5,10
2021,13,Alonso,Alpine F1 Team,6,8
2021,13,Sainz,Ferrari,7,6
2021,13,Pérez,Red Bull,8,4
2021,13,Ocon,Alpine F1 Team,9,2
2021,13,Norris,McLaren,10,1
2021,13,Ricciardo,McLaren,11,0
2021,13,Stroll,Aston Martin,12,0
2021,13,Vettel,Aston Martin,13,0
2021,13,Giovinazzi,Alfa Romeo,14,0
2021,13,Kubica,Alfa Romeo,15,0
2021,13,Latifi,Williams,16,0
2021,13,Russell,Williams,17,0
2021,13,Schumacher,Haas F1 Team,18,0
2021,13,Tsunoda,AlphaTauri,19,0
2021,13,Mazepin,Haas F1 Team,20,0
2021,14,Ricciardo,McLaren,1,26
2021,14,Norris,McLaren,2,18
2021,14,Bottas,Mercedes,3,15
2021,14,Leclerc,Ferrari,4,12
2021,14,Pérez,Red Bull,5,10
2021,14,Sainz,Ferrari,6,8
2021,14,Stroll,Aston Martin,7,6
2021,14,Alonso,Alpine F1 Team,8,4
2021,14,Russell,Williams,9,2
2021,14,Ocon,Alpine F1 Team,10,1
2021,14,Latifi,Williams,11,0
2021,14,Vettel,Aston Martin,12,0
2021,14,Giovinazzi,Alfa Romeo,13,0
2021,14,Kubica,Alfa Romeo,14,0
2021,14,Schumacher,Haas F1 Team,15,0
2021,14,Mazepin,Haas F1 Team,16,0
2021,14,Hamilton,Mercedes,17,0
2021,14,Verstappen,Red Bull,18,0
2021,14,Gasly,AlphaTauri,19,0
2021,14,Tsunoda,AlphaTauri,20,0
2021,16,Bottas,Mercedes,1,26
2021,16,Verstappen,Red Bull,2,18
2021,16,Pérez,Red Bull,3,15
2021,16,Leclerc,Ferrari,4,12
2021,16,Hamilton,Mercedes,5,10
2021,16,Gasly,AlphaTauri,6,8
2021,16,Norris,McLaren,7,6
2021,16,Sainz,Ferrari,8,4
2021,16,Stroll,Aston Martin,9,2
2021,16,Ocon,Alpine F1 Team,10,1
2021,16,Giovinazzi,Alfa Romeo,11,0
2021,16,Räikkönen,Alfa Romeo,12,0
2021,16,Ricciardo,McLaren,13,0
2021,16,Tsunoda,AlphaTauri,14,0
2021,16,Russell,Williams,15,0
2021,16,Alonso,Alpine F1 Team,16,0
2021,16,Latifi,Williams,17,0
2021,16,Vettel,Aston Martin,18,0
2021,16,Schumacher,Haas F1 Team,19,0
2021,16,Mazepin,Haas F1 Team,20,0
2021,17,Verstappen,Red Bull,1,25
2021,17,Hamilton,Mercedes,2,19
2021,17,Pérez,Red Bull,3,15
2021,17,Leclerc,Ferrari,4,12
2021,17,Ricciardo,McLaren,5,10
2021,17,Bottas,Mercedes,6,8
2021,17,Sainz,Ferrari,7,6
2021,17,Norris,McLaren,8,4
2021,17,Tsunoda,AlphaTauri,9,2
2021,17,Vettel,Aston Martin,10,1
2021,17,Giovinazzi,Alfa Romeo,11,0
2021,17,Stroll,Aston Martin,12,0
2021,17,Räikkönen,Alfa Romeo,13,0
2021,17,Russell,Williams,14,0
2021,17,Latifi,Williams,15,0
2021,17,Schumacher,Haas F1 Team,16,0
2021,17,Mazepin,Haas F1 Team,17,0
2021,17,Alonso,Alpine F1 Team,18,0
2021,17,Ocon,Alpine F1 Team,19,0
2021,17,Gasly,AlphaTauri,20,0
2021,15,Hamilton,Mercedes,1,25
2021,15,Verstappen,Red Bull,2,18
2021,15,Sainz,Ferrari,3,15
2021,15,Ricciardo,McLaren,4,12
2021,15,Bottas,Mercedes,5,10
2021,15,Alonso,Alpine F1 Team,6,8
2021,15,Norris,McLaren,7,7
2021,15,Räikkönen,Alfa Romeo,8,4
2021,15,Pérez,Red Bull,9,2
2021,15,Russell,Williams,10,1
2021,15,Stroll,Aston Martin,11,0
2021,15,Vettel,Aston Martin,12,0
2021,15,Gasly,AlphaTauri,13,0
2021,15,Ocon,Alpine F1 Team,14,0
2021,15,Leclerc,Ferrari,15,0
2021,15,Giovinazzi,Alfa Romeo,16,0
2021,15,Tsunoda,AlphaTauri,17,0
2021,15,Mazepin,Haas F1 Team,18,0
2021,15,Latifi,Williams,19,0
2021,15,Schumacher,Haas F1 Team,20,0
2021,18,Verstappen,Red Bull,1,25
2021,18,Hamilton,Mercedes,2,18
2021,18,Pérez,Red Bull,3,15
2021,18,Gasly,AlphaTauri,4,12
2021,18,Leclerc,Ferrari,5,10
2021,18,Sainz,Ferrari,6,8
2021,18,Vettel,Aston Martin,7,6
2021,18,Räikkönen,Alfa Romeo,8,4
2021,18,Alonso,Alpine F1 Team,9,2
2021,18,Norris,McLaren,10,1
2021,18,Giovinazzi,Alfa Romeo,11,0
2021,18,Ricciardo,McLaren,12,0
2021,18,Ocon,Alpine F1 Team,13,0
2021,18,Stroll,Aston Martin,14,0
2021,18,Bottas,Mercedes,15,0
2021,18,Russell,Williams,16,0
2021,18,Latifi,Williams,17,0
2021,18,Mazepin,Haas F1 Team,18,0
2021,18,Schumacher,Haas F1 Team,19,0
2021,18,Tsunoda,AlphaTauri,20,0
2021,20,Hamilton,Mercedes,1,25
2021,20,Verstappen,Red Bull,2,19
2021,20,Alonso,Alpine F1 Team,3,15
2021,20,Pérez,Red Bull,4,12
2021,20,Ocon,Alpine F1 Team,5,10
2021,20,Stroll,Aston Martin,6,8
2021,20,Sainz,Ferrari,7,6
2021,20,Leclerc,Ferrari,8,4
2021,20,Norris,McLaren,9,2
2021,20,Vettel,Aston Martin,10,1
2021,20,Gasly,AlphaTauri,11,0
2021,20,Ricciardo,McLaren,12,0
2021,20,Tsunoda,AlphaTauri,13,0
2021,20,Räikkönen,Alfa Romeo,14,0
2021,20,Giovinazzi,Alfa Romeo,15,0
2021,20,Schumacher,Haas F1 Team,16,0
2021,20,Russell,Williams,17,0
2021,20,Mazepin,Haas F1 Team,18,0
2021,20,Latifi,Williams,19,0
2021,20,Bottas,Mercedes,20,0
2021,21,Hamilton,Mercedes,1,26
2021,21,Verstappen,Red Bull,2,18
2021,21,Bottas,Mercedes,3,15
2021,21,Ocon,Alpine F1 Team,4,12
2021,21,Ricciardo,McLaren,5,10
2021,21,Gasly,AlphaTauri,6,8
2021,21,Leclerc,Ferrari,7,6
2021,21,Sainz,Ferrari,8,4
2021,21,Giovinazzi,Alfa Romeo,9,2
2021,21,Norris,McLaren,10,1
2021,21,Stroll,Aston Martin,11,0
2021,21,Latifi,Williams,12,0
2021,21,Alonso,Alpine F1 Team,13,0
2021,21,Tsunoda,AlphaTauri,14,0
2021,21,Räikkönen,Alfa Romeo,15,0
2021,21,Vettel,Aston Martin,16,0
2021,21,Pérez,Red Bull,17,0
2021,21,Mazepin,Haas F1 Team,18,0
2021,21,Russell,Williams,19,0
2021,21,Schumacher,Haas F1 Team,20,0
2021,19,Hamilton,Mercedes,1,25
2021,19,Verstappen,Red Bull,2,18
2021,19,Bottas,Mercedes,3,15
2021,19,Pérez,Red Bull,4,13
2021,19,Leclerc,Ferrari,5,10
2021,19,Sainz,Ferrari,6,8
2021,19,Gasly,AlphaTauri,7,6
2021,19,Ocon,Alpine F1 Team,8,4
2021,19,Alonso,Alpine F1 Team,9,2
2021,19,Norris,McLaren,10,1
2021,19,Vettel,Aston Martin,11,0
2021,19,Räikkönen,Alfa Romeo,12,0
2021,19,Russell,Williams,13,0
2021,19,Giovinazzi,Alfa Romeo,14,0
2021,19,Tsunoda,AlphaTauri,15,0
2021,19,Latifi,Williams,16,0
2021,19,Mazepin,Haas F1 Team,17,0
2021,19,Schumacher,Haas F1 Team,18,0
2021,19,Ricciardo,McLaren,19,0
2021,19,Stroll,Aston Martin,20,0
2021,22,Verstappen,Red Bull,1,26
2021,22,Hamilton,Mercedes,2,18
2021,22,Sainz,Ferrari,3,15
2021,22,Tsunoda,AlphaTauri,4,12
2021,22,Gasly,AlphaTauri,5,10
2021,22,Bottas,Mercedes,6,8
2021,22,Norris,McLaren,7,6
2021,22,Alonso,Alpine F1 Team,8,4
2021,22,Ocon,Alpine F1 Team,9,2
2021,22,Leclerc,Ferrari,10,1
2021,22,Vettel,Aston Martin,11,0
2021,22,Ricciardo,McLaren,12,0
2021,22,Stroll,Aston Martin,13,0
2021,22,Schumacher,Haas F1 Team,14,0
2021,22,Pérez,Red Bull,15,0
2021,22,Latifi,Williams,16,0
2021,22,Giovinazzi,Alfa Romeo,17,0
2021,22,Russell,Williams,18,0
2021,22,Räikkönen,Alfa Romeo,19,0
2021,22,Mazepin,Haas F1 Team,20,0
2022,1,Leclerc,Ferrari,1,26
2022,1,Sainz,Ferrari,2,18
2022,1,Hamilton,Mercedes,3,15
2022,1,Russell,Mercedes,4,12
2022,1,Magnussen,Haas F1 Team,5,10
2022,1,Bottas,Alfa Romeo,6,8
2022,1,Ocon,Alpine F1 Team,7,6
2022,1,Tsunoda,AlphaTauri,8,4
2022,1,Alonso,Alpine F1 Team,9,2
2022,1,Zhou,Alfa Romeo,10,1
2022,1,Schumacher,Haas F1 Team,11,0
2022,1,Stroll,Aston Martin,12,0
2022,1,Albon,Williams,13,0
2022,1,Ricciardo,McLaren,14,0
2022,1,Norris,McLaren,15,0
2022,1,Latifi,Williams,16,0
2022,1,Hülkenberg,Aston Martin,17,0
2022,1,Pérez,Red Bull,18,0
2022,1,Verstappen,Red Bull,19,0
2022,1,Gasly,AlphaTauri,20,0
2022,2,Verstappen,Red Bull,1,25
2022,2,Leclerc,Ferrari,2,19
2022,2,Sainz,Ferrari,3,15
2022,2,Pérez,Red Bull,4,12
2022,2,Russell,Mercedes,5,10
2022,2,Ocon,Alpine F1 Team,6,8
2022,2,Norris,McLaren,7,6
2022,2,Gasly,AlphaTauri,8,4
2022,2,Magnussen,Haas F1 Team,9,2
2022,2,Hamilton,Mercedes,10,1
2022,2,Zhou,Alfa Romeo,11,0
2022,2,Hülkenberg,Aston Martin,12,0
2022,2,Stroll,Aston Martin,13,0
2022,2,Albon,Williams,14,0
2022,2,Bottas,Alfa Romeo,15,0
2022,2,Alonso,Alpine F1 Team,16,0
2022,2,Ricciardo,McLaren,17,0
2022,2,Latifi,Williams,18,0
2022,2,Tsunoda,AlphaTauri,19,0
2022,2,Schumacher,Haas F1 Team,20,0
2022,3,Leclerc,Ferrari,1,26
2022,3,Pérez,Red Bull,2,18
2022,3,Russell,Mercedes,3,15
2022,3,Hamilton,Mercedes,4,12
2022,3,Norris,McLaren,5,10
2022,3,Ricciardo,McLaren,6,8
2022,3,Ocon,Alpine F1 Team,7,6
2022,3,Bottas,Alfa Romeo,8,4
2022,3,Gasly,AlphaTauri,9,2
2022,3,Albon,Williams,10,1
2022,3,Zhou,Alfa Romeo,11,0
2022,3,Stroll,Aston Martin,12,0
2022,3,Schumacher,Haas F1 Team,13,0
2022,3,Magnussen,Haas F1 Team,14,0
2022,3,Tsunoda,AlphaTauri,15,0
2022,3,Latifi,Williams,16,0
2022,3,Alonso,Alpine F1 Team,17,0
2022,3,Verstappen,Red Bull,18,0
2022,3,Vettel,Aston Martin,19,0
2022,3,Sainz,Ferrari,20,0
2022,4,Verstappen,Red Bull,1,26
2022,4,Pérez,Red Bull,2,18
2022,4,Norris,McLaren,3,15
2022,4,Russell,Mercedes,4,12
2022,4,Bottas,Alfa Romeo,5,10
2022,4,Leclerc,Ferrari,6,8
2022,4,Tsunoda,AlphaTauri,7,6
2022,4,Vettel,Aston Martin,8,4
2022,4,Magnussen,Haas F1 Team,9,2
2022,4,Stroll,Aston Martin,10,1
2022,4,Albon,Williams,11,0
2022,4,Gasly,AlphaTauri,12,0
2022,4,Hamilton,Mercedes,13,0
2022,4,Ocon,Alpine F1 Team,14,0
2022,4,Zhou,Alfa Romeo,15,0
2022,4,Latifi,Williams,16,0
2022,4,Schumacher,Haas F1 Team,17,0
2022,4,Ricciardo,McLaren,18,0
2022,4,Alonso,Alpine F1 Team,19,0
2022,4,Sainz,Ferrari,20,0
2022,5,Verstappen,Red Bull,1,26
2022,5,Leclerc,Ferrari,2,18
2022,5,Sainz,Ferrari,3,15
2022,5,Pérez,Red Bull,4,12
2022,5,Russell,Mercedes,5,10
2022,5,Hamilton,Mercedes,6,8
2022,5,Bottas,Alfa Romeo,7,6
2022,5,Ocon,Alpine F1 Team,8,4
2022,5,Albon,Williams,9,2
2022,5,Stroll,Aston Martin,10,1
2022,5,Alonso,Alpine F1 Team,11,0
2022,5,Tsunoda,AlphaTauri,12,0
2022,5,Ricciardo,McLaren,13,0
2022,5,Latifi,Williams,14,0
2022,5,Schumacher,Haas F1 Team,15,0
2022,5,Magnussen,Haas F1 Team,16,0
2022,5,Vettel,Aston Martin,17,0
2022,5,Gasly,AlphaTauri,18,0
2022,5,Norris,McLaren,19,0
2022,5,Zhou,Alfa Romeo,20,0
2022,6,Verstappen,Red Bull,1,25
2022,6,Pérez,Red Bull,2,19
2022,6,Russell,Mercedes,3,15
2022,6,Sainz,Ferrari,4,12
2022,6,Hamilton,Mercedes,5,10
2022,6,Bottas,Alfa Romeo,6,8
2022,6,Ocon,Alpine F1 Team,7,6
2022,6,Norris,McLaren,8,4
2022,6,Alonso,Alpine F1 Team,9,2
2022,6,Tsunoda,AlphaTauri,10,1
2022,6,Vettel,Aston Martin,11,0
2022,6,Ricciardo,McLaren,12,0
2022,6,Gasly,AlphaTauri,13,0
2022,6,Schumacher,Haas F1 Team,14,0
2022,6,Stroll,Aston Martin,15,0
2022,6,Latifi,Williams,16,0
2022,6,Magnussen,Haas F1 Team,17,0
2022,6,Albon,Williams,18,0
2022,6,Zhou,Alfa Romeo,19,0
2022,6,Leclerc,Ferrari,20,0
2022,7,Pérez,Red Bull,1,25
2022,7,Sainz,Ferrari,2,18
2022,7,Verstappen,Red Bull,3,15
2022,7,Leclerc,Ferrari,4,12
2022,7,Russell,Mercedes,5,10
2022,7,Norris,McLaren,6,9
2022,7,Alonso,Alpine F1 Team,7,6
2022,7,Hamilton,Mercedes,8,4
2022,7,Bottas,Alfa Romeo,9,2
2022,7,Vettel,Aston Martin,10,1
2022,7,Gasly,AlphaTauri,11,0
2022,7,Ocon,Alpine F1 Team,12,0
2022,7,Ricciardo,McLaren,13,0
2022,7,Stroll,Aston Martin,14,0
2022,7,Latifi,Williams,15,0
2022,7,Zhou,Alfa Romeo,16,0
2022,7,Tsunoda,AlphaTauri,17,0
2022,7,Albon,Williams,18,0
2022,7,Schumacher,Haas F1 Team,19,0
2022,7,Magnussen,Haas F1 Team,20,0
2022,8,Verstappen,Red Bull,1,25
2022,8,Pérez,Red Bull,2,19
2022,8,Russell,Mercedes,3,15
2022,8,Hamilton,Mercedes,4,12
2022,8,Gasly,AlphaTauri,5,10
2022,8,Vettel,Aston Martin,6,8
2022,8,Alonso,Alpine F1 Team,7,6
2022,8,Ricciardo,McLaren,8,4
2022,8,Norris,McLaren,9,2
2022,8,Ocon,Alpine F1 Team,10,1
2022,8,Bottas,Alfa Romeo,11,0
2022,8,Albon,Williams,12,0
2022,8,Tsunoda,AlphaTauri,13,0
2022,8,Schumacher,Haas F1 Team,14,0
2022,8,Latifi,Williams,15,0
2022,8,Stroll,Aston Martin,16,0
2022,8,Magnussen,Haas F1 Team,17,0
2022,8,Zhou,Alfa Romeo,18,0
2022,8,Leclerc,Ferrari,19,0
2022,8,Sainz,Ferrari,20,0
2022,9,Verstappen,Red Bull,1,25
2022,9,Sainz,Ferrari,2,19
2022,9,Hamilton,Mercedes,3,15
2022,9,Russell,Mercedes,4,12
2022,9,Leclerc,Ferrari,5,10
2022,9,Ocon,Alpine F1 Team,6,8
2022,9,Bottas,Alfa Romeo,7,6
2022,9,Zhou,Alfa Romeo,8,4
2022,9,Alonso,Alpine F1 Team,9,2
2022,9,Stroll,Aston Martin,10,1
2022,9,Ricciardo,McLaren,11,0
2022,9,Vettel,Aston Martin,12,0
2022,9,Albon,Williams,13,0
2022,9,Gasly,AlphaTauri,14,0
2022,9,Norris,McLaren,15,0
2022,9,Latifi,Williams,16,0
2022,9,Magnussen,Haas F1 Team,17,0
2022,9,Tsunoda,AlphaTauri,18,0
2022,9,Schumacher,Haas F1 Team,19,0
2022,9,Pérez,Red Bull,20,0
2022,10,Sainz,Ferrari,1,25
2022,10,Pérez,Red Bull,2,18
2022,10,Hamilton,Mercedes,3,16
2022,10,Leclerc,Ferrari,4,12
2022,10,Alonso,Alpine F1 Team,5,10
2022,10,Norris,McLaren,6,8
2022,10,Verstappen,Red Bull,7,6
2022,10,Schumacher,Haas F1 Team,8,4
2022,10,Vettel,Aston Martin,9,2
2022,10,Magnussen,Haas F1 Team,10,1
2022,10,Stroll,Aston Martin,11,0
2022,10,Latifi,Williams,12,0
2022,10,Ricciardo,McLaren,13,0
2022,10,Tsunoda,AlphaTauri,14,0
2022,10,Ocon,Alpine F1 Team,15,0
2022,10,Gasly,AlphaTauri,16,0
2022,10,Bottas,Alfa Romeo,17,0
2022,10,Russell,Mercedes,18,0
2022,10,Zhou,Alfa Romeo,19,0
2022,10,Albon,Williams,20,0
2022,12,Verstappen,Red Bull,1,25
2022,12,Hamilton,Mercedes,2,18
2022,12,Russell,Mercedes,3,15
2022,12,Pérez,Red Bull,4,12
2022,12,Sainz,Ferrari,5,11
2022,12,Alonso,Alpine F1 Team,6,8
2022,12,Norris,McLaren,7,6
2022,12,Ocon,Alpine F1 Team,8,4
2022,12,Ricciardo,McLaren,9,2
2022,12,Stroll,Aston Martin,10,1
2022,12,Vettel,Aston Martin,11,0
2022,12,Gasly,AlphaTauri,12,0
2022,12,Albon,Williams,13,0
2022,12,Bottas,Alfa Romeo,14,0
2022,12,Schumacher,Haas F1 Team,15,0
2022,12,Zhou,Alfa Romeo,16,0
2022,12,Latifi,Williams,17,0
2022,12,Magnussen,Haas F1 Team,18,0
2022,12,Leclerc,Ferrari,19,0
2022,12,Tsunoda,AlphaTauri,20,0
2022,11,Leclerc,Ferrari,1,25
2022,11,Verstappen,Red Bull,2,19
2022,11,Hamilton,Mercedes,3,15
2022,11,Russell,Mercedes,4,12
2022,11,Ocon,Alpine F1 Team,5,10
2022,11,Schumacher,Haas F1 Team,6,8
2022,11,Norris,McLaren,7,6
2022,11,Magnussen,Haas F1 Team,8,4
2022,11,Ricciardo,McLaren,9,2
2022,11,Alonso,Alpine F1 Team,10,1
2022,11,Bottas,Alfa Romeo,11,0
2022,11,Albon,Williams,12,0
2022,11,Stroll,Aston Martin,13,0
2022,11,Zhou,Alfa Romeo,14,0
2022,11,Gasly,AlphaTauri,15,0
2022,11,Tsunoda,AlphaTauri,16,0
2022,11,Vettel,Aston Martin,17,0
2022,11,Sainz,Ferrari,18,0
2022,11,Latifi,Williams,19,0
2022,11,Pérez,Red Bull,20,0
2022,13,Verstappen,Red Bull,1,25
2022,13,Hamilton,Mercedes,2,19
2022,13,Russell,Mercedes,3,15
2022,13,Sainz,Ferrari,4,12
2022,13,Pérez,Red Bull,5,10
2022,13,Leclerc,Ferrari,6,8
2022,13,Norris,McLaren,7,6
2022,13,Alonso,Alpine F1 Team,8,4
2022,13,Ocon,Alpine F1 Team,9,2
2022,13,Vettel,Aston Martin,10,1
2022,13,Stroll,Aston Martin,11,0
2022,13,Gasly,AlphaTauri,12,0
2022,13,Zhou,Alfa Romeo,13,0
2022,13,Schumacher,Haas F1 Team,14,0
2022,13,Ricciardo,McLaren,15,0
2022,13,Magnussen,Haas F1 Team,16,0
2022,13,Albon,Williams,17,0
2022,13,Latifi,Williams,18,0
2022,13,Tsunoda,AlphaTauri,19,0
2022,13,Bottas,Alfa Romeo,20,0
2022,14,Verstappen,Red Bull,1,26
2022,14,Pérez,Red Bull,2,18
2022,14,Sainz,Ferrari,3,15
2022,14,Russell,Mercedes,4,12
2022,14,Alonso,Alpine F1 Team,5,10
2022,14,Leclerc,Ferrari,6,8
2022,14,Ocon,Alpine F1 Team,7,6
2022,14,Vettel,Aston Martin,8,4
2022,14,Gasly,AlphaTauri,9,2
2022,14,Albon,Williams,10,1
2022,14,Stroll,Aston Martin,11,0
2022,14,Norris,McLaren,12,0
2022,14,Tsunoda,AlphaTauri,13,0
2022,14,Zhou,Alfa Romeo,14,0
2022,14,Ricciardo,McLaren,15,0
2022,14,Magnussen,Haas F1 Team,16,0
2022,14,Schumacher,Haas F1 Team,17,0
2022,14,Latifi,Williams,18,0
2022,14,Bottas,Alfa Romeo,19,0
2022,14,Hamilton,Mercedes,20,0
2022,15,Verstappen,Red Bull,1,26
2022,15,Russell,Mercedes,2,18
2022,15,Leclerc,Ferrari,3,15
2022,15,Hamilton,Mercedes,4,12
2022,15,Pérez,Red Bull,5,10
2022,15,Alonso,Alpine F1 Team,6,8
2022,15,Norris,McLaren,7,6
2022,15,Sainz,Ferrari,8,4
2022,15,Ocon,Alpine F1 Team,9,2
2022,15,Stroll,Aston Martin,10,1
2022,15,Gasly,AlphaTauri,11,0
2022,15,Albon,Williams,12,0
2022,15,Schumacher,Haas F1 Team,13,0
2022,15,Vettel,Aston Martin,14,0
2022,15,Magnussen,Haas F1 Team,15,0
2022,15,Zhou,Alfa Romeo,16,0
2022,15,Ricciardo,McLaren,17,0
2022,15,Latifi,Williams,18,0
2022,15,Bottas,Alfa Romeo,19,0
2022,15,Tsunoda,AlphaTauri,20,0
2022,16,Verstappen,Red Bull,1,25
2022,16,Leclerc,Ferrari,2,18
2022,16,Russell,Mercedes,3,15
2022,16,Sainz,Ferrari,4,12
2022,16,Hamilton,Mercedes,5,10
2022,16,Pérez,Red Bull,6,9
2022,16,Norris,McLaren,7,6
2022,16,Gasly,AlphaTauri,8,4
2022,16,de Vries,Williams,9,2
2022,16,Zhou,Alfa Romeo,10,1
2022,16,Ocon,Alpine F1 Team,11,0
2022,16,Schumacher,Haas F1 Team,12,0
2022,16,Bottas,Alfa Romeo,13,0
2022,16,Tsunoda,AlphaTauri,14,0
2022,16,Latifi,Williams,15,0
2022,16,Magnussen,Haas F1 Team,16,0
2022,16,Ricciardo,McLaren,17,0
2022,16,Stroll,Aston Martin,18,0
2022,16,Alonso,Alpine F1 Team,19,0
2022,16,Vettel,Aston Martin,20,0
2022,17,Pérez,Red Bull,1,25
2022,17,Leclerc,Ferrari,2,18
2022,17,Sainz,Ferrari,3,15
2022,17,Norris,McLaren,4,12
2022,17,Ricciardo,McLaren,5,10
2022,17,Stroll,Aston Martin,6,8
2022,17,Verstappen,Red Bull,7,6
2022,17,Vettel,Aston Martin,8,4
2022,17,Hamilton,Mercedes,9,2
2022,17,Gasly,AlphaTauri,10,1
2022,17,Bottas,Alfa Romeo,11,0
2022,17,Magnussen,Haas F1 Team,12,0
2022,17,Schumacher,Haas F1 Team,13,0
